BENE_PTD_PRIOR_DISENRLT_RSN_CD,char(2) character set latin not casespecific not null default '~ ',CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL DEFAULT '~ ',,,,
BENE_PTD_SBSDY_OVRRD_SW,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTD_PRM_WTHLD_OPTN_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTC_CVRG_TYPE_CD,char(2) character set latin not casespecific not null,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_CNTRCT_NUM,char(5) character set latin not casespecific not null default '~    ' compress '~    ',CHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL DEFAULT '~    ' COMPRESS '~    ',,,,
BENE_PTC_PBP_NUM,char(3) character set latin not casespecific not null default '~  ' compress '~  ',CHAR(3) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL DEFAULT '~  ' COMPRESS '~  ',,,,
BENE_PTC_PBP_SGMT_NUM,char(3) character set latin not casespecific compress,CHAR(3) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTC_ENRLMT_STRT_DT,date format 'yyyy-mm-dd' not null,CHAR(10),,,,
BENE_PTC_ENRLMT_END_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
BENE_PTC_DISENRLMT_RSN_CD,char(2) character set latin not casespecific not null,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_ELCTN_CCP_ENRLMT_MOS,smallint not null,SMALLINT NOT NULL,,,,
BENE_PTC_ENRLMT_APLCTN_DT,date format 'yyyy-mm-dd' not null,CHAR(10),,,,
BENE_PTC_ENRLMT_CNTRCT_EFTV_DT,date format 'yyyy-mm-dd' not null,CHAR(10),,,,
BENE_PTC_ENRLMT_GP_HLTH_PLN_SW,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_ENRLMT_PGM_TYPE_CD,char(4) character set latin not casespecific not null,CHAR(4) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_ENRLMT_TYPE_CD,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_PMT_SW,char(1),CHAR(1),,,,
BENE_PTC_OUT_SRVC_AREA_SW,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_PRIOR_DISENRLT_RSN_CD,char(2) character set latin not casespecific not null default '~ ',CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL DEFAULT '~ ',,,,
BENE_PTC_SBSDY_OVRRD_SW,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTC_PRM_WTHLD_OPTN_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
CNTRCT_PBP_PTD_BNFT_TYPE_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTD_AA_OPT_OUT_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_RTRMT_RX_BNFT_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTD_PBP_RX_BIN_NUM,char(6) character set latin not casespecific not null default '~ ',CHAR(6) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL DEFAULT '~ ',,,,
BENE_PTD_PBP_RX_GRP_NUM,char(15) character set latin not casespecific not null,CHAR(15) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTD_PBP_RX_ID_NUM,char(20) character set latin not casespecific not null,CHAR(20) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_PTD_PBP_RX_PCN_NUM,char(10) character set latin not casespecific not null,CHAR(10) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_CANCER_TRTMT_IND,"char(1) character set latin not casespecific default 'n' compress ('n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT 'N' COMPRESS ('N','Y')",,,,
BENE_HIV_DGNS_IND,"char(1) character set latin not casespecific default 'n' compress ('n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT 'N' COMPRESS ('N','Y')",,,,
BENE_ESRD_CVRG_IND,"char(1) character set latin not casespecific default 'n' compress ('n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT 'N' COMPRESS ('N','Y')",,,,
BENE_ESRD_CVRG_SRC_CD,"char(1) character set latin not casespecific default 'n' compress ('n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT 'N' COMPRESS ('N','Y')",,,,
BENE_ESRD_TRMN_RSN_CD,"char(1) character set latin not casespecific default '~' compress ('a','b','c','d','e','~')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS ('A','B','C','D','E','~')",,,,
BENE_HH_EPSD_IND,char(1),CHAR(1),,,,
BENE_HH_NPI_NUM,char(10) character set latin not casespecific,CHAR(10) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_HH_PRVDR_NUM,char(13) character set latin not casespecific,CHAR(13) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTNT_STUS_CD,char(2) character set latin not casespecific compress,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
HH_PRVDR_CNTRCTR_NUM,char(5) character set latin not casespecific,CHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BLLNG_PRD_FRST_DAY_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
BLLNG_PRD_LAST_DAY_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
BENE_HOSPC_IND,char(1),CHAR(1),,,,
BENE_HOSPC_NPI_NUM,char(10) character set latin not casespecific,CHAR(10) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_HOSPC_PRVDR_NUM,char(13) character set latin not casespecific,CHAR(13) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_HOSPC_RVCTN_CD,"char(1) character set latin not casespecific compress ('0','1')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('0','1')",,,,
BENE_SSI_STRT_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_SSI_END_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_SSI_IND_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_MDCR_ENTLMT_RSN_CD,char(4) character set latin not casespecific compress,CHAR(4) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_MDCR_STUS_CD,char(2) character set latin not casespecific compress,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_ESRD_STUS_ID,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_MDCD_STUS_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_DUAL_FPL_CD,"char(1) character set latin not casespecific default ' ' compress ('0','1','2','9')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT ' ' COMPRESS ('0','1','2','9')",,,,
BENE_DUAL_FPL_SRC_CD,"char(1) character set latin not casespecific compress ('1','2')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('1','2')",,,,
BENE_DUAL_INSTNL_STUS_IND_SW,"char(1) character set latin not casespecific default ' ' compress ('1','2','9','n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT ' ' COMPRESS ('1','2','9','N','Y')",,,,
BENE_DUAL_MDCD_ELGBL_STUS_SW,"char(1) character set latin not casespecific compress ('n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('N','Y')",,,,
BENE_DUAL_STUS_CD,char(2) character set latin not casespecific,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_DUAL_ELGBL_END_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_DUAL_ELGBL_STRT_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
GEO_MDCD_FIPS_STATE_CD,char(2) character set latin not casespecific not null,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
BENE_DUAL_ENRLMT_IND_CD,"char(1) character set latin not casespecific compress (' ','n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','N','Y')",,,,
BENE_DUAL_PTD_ELGBL_SW,"char(1) character set latin not casespecific compress (' ','n','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','N','Y')",,,,
BENE_DUAL_DRUG_CVRG_IND_CD,char(1) character set latin not casespecific default ' ',CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT ' ',,,,
BENE_PTD_ELGBL_STUS_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTD_ELGBLTY_RSN_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTD_ELGBLTY_TRMNTN_RSN_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_PTA_ENTLMT_STUS_CD,char(1) ,CHAR(1) ,,,,
BENE_PTA_ENTLMT_DB_BAL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTA_ENTLMT_DB_PRM_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTA_ENTLMT_DB_QSTNBL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTA_MDCR_ENRLMT_MTHD_CD,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTA_MDCR_ENRLMT_RSN_CD,"char(1) character set latin not casespecific compress (' ','a','b','d','g','i','k','l','m','n','p','q','r','t','u')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','A','B','D','G','I','K','L','M','N','P','Q','R','T','U')",,,,
BENE_PTA_MDCR_NENTLMT_RSN_CD,"char(1) character set latin not casespecific compress ('d','f','h','n','r')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('D','F','H','N','R')",,,,
BENE_PTA_ENTLMT_DTL_STUS_CD,"char(1) character set latin not casespecific compress ('c','e','f','g','s','t','w','x','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('C','E','F','G','S','T','W','X','Y')",,,,
BENE_PTA_MDCR_IRMAA_BAL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTA_MDCR_IRMAA_DUE_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTA_MDCR_IRMAA_QPDA_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_ENTLMT_STUS_CD,char(1) ,CHAR(1) ,,,,
BENE_PTB_ENTLMT_DB_BAL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_ENTLMT_DB_PRM_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_ENTLMT_DB_QSTNBL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_MDCR_ENRLMT_MTHD_CD,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BENE_PTB_MDCR_ENRLMT_RSN_CD,"char(1) character set latin not casespecific compress (' ','a','b','d','g','i','k','l','m','n','p','q','r','t','u')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','A','B','D','G','I','K','L','M','N','P','Q','R','T','U')",,,,
BENE_PTB_MDCR_NENTLMT_RSN_CD,"char(1) character set latin not casespecific compress ('d','f','h','n','r')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('D','F','H','N','R')",,,,
BENE_PTB_ENTLMT_DTL_STUS_CD,"char(1) character set latin not casespecific compress ('c','e','f','g','s','t','w','x','y')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ('C','E','F','G','S','T','W','X','Y')",,,,
BENE_PTB_MDCR_IRMAA_BAL_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_MDCR_IRMAA_DUE_AMT,"decimal(7,2)",FLOAT,,,,
BENE_PTB_MDCR_IRMAA_QPDA_AMT,"decimal(7,2)",FLOAT,,,,
BENE_DEEMD_STRT_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_DEEMD_END_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_DEEMD_IND_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_COPMT_STRT_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_COPMT_END_DT,date format 'yyyy-mm-dd' compress,CHAR(10),,,,
BENE_DEEMD_COPMT_LVL_CD,char(1) character set latin not casespecific compress,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_DEEMD_COPMT_RSN_CD,char(2) character set latin not casespecific compress,CHAR(2) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS,,,,
BENE_LIS_APL_RSLT_CD,"char(1) character set latin not casespecific compress (' ','1','2','9')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','1','2','9')",,,,
BENE_LIS_CHG_CD,"char(1) character set latin not casespecific compress (' ','1','2','9')","CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS (' ','1','2','9')",,,,
BENE_LIS_CNCL_CD,char(1) character set latin not casespecific compress ' ',CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC COMPRESS ' ',,,,
BENE_LIS_COPMT_LVL_CD,char(1) character set latin not casespecific not null,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC NOT NULL,,,,
