Column Name,Data Type in Teradata Base Tables,Data Type in Teradata API_PRVDR_PROFILE View,Data Type in Kafka Connect,Data Type in Materialize Server,Data Type in PostgreSQL Bridge DB,Data Type in Hasura GraphQL
ASGNED_ANALYST_NAME,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
DATA_ANLYS_INSTR_TXT,varchar(1024) character set latin not casespecific,VARCHAR(1024) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_PRVDR_PTAN_NPI_NUM,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PRMRY_PRVDR_ID,"decimal(20,0)",FLOAT,,,,
RPTG_SPCLTY,varchar(1000) character set latin not casespecific,VARCHAR(1000) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PRVDR_RPTG_SPCLTY_IND,varchar(100) character set latin not casespecific,VARCHAR(100) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_CASE_OWNR_NAME,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CASE_PRRTY,"decimal(5,0)",INTEGER,,,,
DAYS_IN_STUS,integer,INTEGER,,,,
ALGTN_CNT,integer,INTEGER,,,,
ADMIN_ACTN_CNT,integer,INTEGER,,,,
CMPLX_MR_CNT,integer,INTEGER,,,,
POA_CNT,integer,INTEGER,,,,
RFRL_CNT,integer,INTEGER,,,,
CASE_DESC,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_CASE_STATE,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_CASE_PRVS_ASGNED_NAME,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_REOPN_RATIONAL_TXT,varchar(1024) character set latin not casespecific,VARCHAR(1024) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
TSK_ORDR_TYPE,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
RULNG_TXT,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CLM_TYPE_DESC,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
FRAUD_CASE_CLSD_RSN_CD,"decimal(5,0)",INTEGER,,,,
FRAUD_CASE_CLSD_RSN_DESC,varchar(64) character set latin not casespecific,VARCHAR(64) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_EDIT_USER_LST,varchar(4096) character set latin not casespecific,VARCHAR(4096) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
SRVC_TYPE_NAME,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_QC_SMRY_TXT,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_PLCY_VILTN_TXT,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PRRTY_CHG_RSN_TXT,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
SMRY_RSN_TXT,varchar(1024) character set latin not casespecific,VARCHAR(1024) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
BILL_TYPE_DESC,varchar(16) character set latin not casespecific,VARCHAR(16) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CREATR_NAME,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
LAST_MDFR_NAME,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_CLOSE_DESC,varchar(1024) character set latin not casespecific,VARCHAR(1024) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_OTHR_ALGTN_TXT,varchar(256) character set latin not casespecific,VARCHAR(256) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_CASE_CLOSE_OPTN_TXT,varchar(128) character set latin not casespecific,VARCHAR(128) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
UCM_UPLD_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CPT_CD,varchar(16) character set latin not casespecific,VARCHAR(16) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
HCPCS_CD,varchar(16) character set latin not casespecific,VARCHAR(16) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
TSK_ORDR_NUM,varchar(32) character set latin not casespecific,VARCHAR(32) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CLIN_NUM,varchar(32) character set latin not casespecific,VARCHAR(32) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CNTRCTR_TRKNG_NUM,varchar(64) character set latin not casespecific,VARCHAR(64) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
EXCTV_SMRY_TXT,varchar(10000) character set latin not casespecific,VARCHAR(10000) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
CASE_RCVD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
INVSTGTN_STRT_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
CASE_CREAT_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
CASE_AGE,integer,INTEGER,,,,
CASE_CMPLTN_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
LEAD_CLSD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
INVSTGTN_CLSD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
MDCR_INVSTGTN_STRT_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
VTNG_DTRMNTN_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
STUS_CHG_TS,timestamp(6),TIMESTAMP(6),,,,
UPIC_EDUCATION_DATE,date format 'yyyy-mm-dd',CHAR(10),,,,
LEAD_VTNG_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
RFRL_CREATD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
ADMIN_ACTN_CREATD_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
ADMIN_ACTN_IMPLMTD_TS,timestamp(6),TIMESTAMP(6),,,,
RULNG_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
SRVC_FROM_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
SRVC_TO_DT,date format 'yyyy-mm-dd',CHAR(10),,,,
IRP_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
DME_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
HH_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PTA_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PTB_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PTC_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
PTD_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
RRB_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
FPS_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
IMMED_ADVSMNT_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
ZN_RSTCTN_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
ANNYMS_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
LEAD_VTNG_PRVDR_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
HOSPC_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
MDCD_FFS_TOT_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
MDCD_MCO_TOT_IND,char(1) character set latin not casespecific,CHAR(1) CHARACTER SET LATIN NOT CASESPECIFIC,,,,
MDCD_FFS_TOT_AMT,"decimal(22,2)",FLOAT,,,,
MDCD_MCO_TOT_AMT,"decimal(22,2)",FLOAT,,,,
MDCR_RISK_DOLLAR_AMT,"decimal(26,2)",FLOAT,,,,
MDCD_RISK_DOLLAR_AMT,"decimal(23,2)  not null",FLOAT NOT NULL,,,,
OVRPMT_DMNDD_AMT,"decimal(22,2) ",FLOAT,,,,
OVRPMT_RCVRD_AMT,"decimal(22,2)",FLOAT,,,,
DME_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
HH_DOLLAR_AMT,"decimal(22,2)",FLOAT,,,,
